sales_sample
fecha,producto,tienda,ventas
2023-02-21,Hombre,Tienda Centro,875.68
2023-02-21,Hombre,Tienda Oriente,633.67
2023-02-21,Hombre,Tienda Poniente,698.28
2023-02-21,Accesorios,Tienda Norte,82.85
2023-02-21,Accesorios,Tienda Sur,75.0
2023-02-21,Accesorios,Tienda Centro,75.0
2023-02-21,Accesorios,Tienda Oriente,75.0
2023-02-21,Accesorios,Tienda Poniente,75.0
2023-02-22,Mujer,Tienda Norte,3332.32
2023-02-22,Mujer,Tienda Sur,1809.92
2023-02-22,Mujer,Tienda Centro,2584.28
2023-02-22,Mujer,Tienda Oriente,2001.56
2023-02-22,Mujer,Tienda Poniente,2443.28
2023-02-22,Niños,Tienda Norte,597.56
2023-02-22,Niños,Tienda Sur,402.6
2023-02-22,Niños,Tienda Centro,515.2
2023-02-22,Niños,Tienda Oriente,411.04
2023-02-22,Niños,Tienda Poniente,475.27
2023-02-22,Calzado,Tienda Norte,1072.64
2023-02-22,Calzado,Tienda Sur,635.71
2023-02-22,Calzado,Tienda Centro,940.14
2023-02-22,Calzado,Tienda Oriente,753.51
2023-02-22,Calzado,Tienda Poniente,849.71
2023-02-22,Hombre,Tienda Norte,999.91
2023-02-22,Hombre,Tienda Sur,592.08
2023-02-22,Hombre,Tienda Centro,847.74
2023-02-22,Hombre,Tienda Oriente,732.47
2023-02-22,Hombre,Tienda Poniente,720.49
2023-02-22,Accesorios,Tienda Norte,91.69
2023-02-22,Accesorios,Tienda Sur,75.0
2023-02-22,Accesorios,Tienda Centro,75.0
2023-02-22,Accesorios,Tienda Oriente,75.0
2023-02-22,Accesorios,Tienda Poniente,75.0
2023-02-23,Mujer,Tienda Norte,3166.63
2023-02-23,Mujer,Tienda Sur,1903.11
2023-02-23,Mujer,Tienda Centro,2333.53
2023-02-23,Mujer,Tienda Oriente,2076.36
2023-02-23,Mujer,Tienda Poniente,2240.47
2023-02-23,Niños,Tienda Norte,547.31
2023-02-23,Niños,Tienda Sur,329.89
2023-02-23,Niños,Tienda Centro,495.08
2023-02-23,Niños,Tienda Oriente,413.9
2023-02-23,Niños,Tienda Poniente,455.88
2023-02-23,Calzado,Tienda Norte,1043.94
2023-02-23,Calzado,Tienda Sur,628.01
2023-02-23,Calzado,Tienda Centro,855.94
2023-02-23,Calzado,Tienda Oriente,714.52
2023-02-23,Calzado,Tienda Poniente,776.43
2023-02-23,Hombre,Tienda Norte,940.93
2023-02-23,Hombre,Tienda Sur,583.77
2023-02-23,Hombre,Tienda Centro,771.17
2023-02-23,Hombre,Tienda Oriente,650.56
2023-02-23,Hombre,Tienda Poniente,705.51
2023-02-23,Accesorios,Tienda Norte,82.28
2023-02-23,Accesorios,Tienda Sur,75.0
2023-02-23,Accesorios,Tienda Centro,75.0
2023-02-23,Accesorios,Tienda Oriente,75.0
2023-02-23,Accesorios,Tienda Poniente,75.0
2023-02-24,Mujer,Tienda Norte,2754.4
2023-02-24,Mujer,Tienda Sur,1749.06
2023-02-24,Mujer,Tienda Centro,2446.28
2023-02-24,Mujer,Tienda Oriente,1793.78
2023-02-24,Mujer,Tienda Poniente,2174.21
2023-02-24,Niños,Tienda Norte,579.26
2023-02-24,Niños,Tienda Sur,334.17
2023-02-24,Niños,Tienda Centro,461.34
2023-02-24,Niños,Tienda Oriente,387.33
2023-02-24,Niños,Tienda Poniente,426.28
2023-02-24,Calzado,Tienda Norte,1027.45
2023-02-24,Calzado,Tienda Sur,614.66
2023-02-24,Calzado,Tienda Centro,848.38
2023-02-24,Calzado,Tienda Oriente,663.35
2023-02-24,Calzado,Tienda Poniente,759.44
2023-02-24,Hombre,Tienda Norte,946.43
2023-02-24,Hombre,Tienda Sur,544.17
2023-02-24,Hombre,Tienda Centro,749.51
2023-02-24,Hombre,Tienda Oriente,603.7
2023-02-24,Hombre,Tienda Poniente,712.74
2023-02-24,Accesorios,Tienda Norte,75.0
2023-02-24,Accesorios,Tienda Sur,75.0
2023-02-24,Accesorios,Tienda Centro,75.0
2023-02-24,Accesorios,Tienda Oriente,75.0
2023-02-24,Accesorios,Tienda Poniente,75.0
2023-02-25,Mujer,Tienda Norte,2714.72
2023-02-25,Mujer,Tienda Sur,1684.4
2023-02-25,Mujer,Tienda Centro,2402.78
2023-02-25,Mujer,Tienda Oriente,1829.08
2023-02-25,Mujer,Tienda Poniente,2120.49
2023-02-25,Niños,Tienda Norte,502.83
2023-02-25,Niños,Tienda Sur,344.35
2023-02-25,Niños,Tienda Centro,459.61
2023-02-25,Niños,Tienda Oriente,374.31
2023-02-25,Niños,Tienda Poniente,408.88
2023-02-25,Calzado,Tienda Norte,919.74
2023-02-25,Calzado,Tienda Sur,579.4
2023-02-25,Calzado,Tienda Centro,830.04
2023-02-25,Calzado,Tienda Oriente,661.97
2023-02-25,Calzado,Tienda Poniente,740.75
2023-02-25,Hombre,Tienda Norte,800.63
2023-02-25,Hombre,Tienda Sur,533.15
2023-02-25,Hombre,Tienda Centro,701.57
2023-02-25,Hombre,Tienda Oriente,562.45
2023-02-25,Hombre,Tienda Poniente,655.42
2023-02-25,Accesorios,Tienda Norte,75.0
2023-02-25,Accesorios,Tienda Sur,75.0
2023-02-25,Accesorios,Tienda Centro,75.0
2023-02-25,Accesorios,Tienda Oriente,75.0
2023-02-25,Accesorios,Tienda Poniente,75.0
2023-02-26,Mujer,Tienda Norte,2620.05
2023-02-26,Mujer,Tienda Sur,1677.83
2023-02-26,Mujer,Tienda Centro,2049.34
2023-02-26,Mujer,Tienda Oriente,1918.32
2023-02-26,Mujer,Tienda Poniente,2181.35
2023-02-26,Niños,Tienda Norte,528.13
2023-02-26,Niños,Tienda Sur,322.06
2023-02-26,Niños,Tienda Centro,457.81
2023-02-26,Niños,Tienda Oriente,377.63
2023-02-26,Niños,Tienda Poniente,434.55
2023-02-26,Calzado,Tienda Norte,975.52
2023-02-26,Calzado,Tienda Sur,579.6
2023-02-26,Calzado,Tienda Centro,806.14
2023-02-26,Calzado,Tienda Oriente,680.74
2023-02-26,Calzado,Tienda Poniente,806.65
2023-02-26,Hombre,Tienda Norte,860.72
2023-02-26,Hombre,Tienda Sur,510.45
2023-02-26,Hombre,Tienda Centro,708.46
2023-02-26,Hombre,Tienda Oriente,543.43
2023-02-26,Hombre,Tienda Poniente,683.42
2023-02-26,Accesorios,Tienda Norte,75.0
2023-02-26,Accesorios,Tienda Sur,75.0
2023-02-26,Accesorios,Tienda Centro,75.0
2023-02-26,Accesorios,Tienda Oriente,75.0
2023-02-26,Accesorios,Tienda Poniente,75.0
2023-02-27,Mujer,Tienda Norte,2746.61
2023-02-27,Mujer,Tienda Sur,1654.08
2023-02-27,Mujer,Tienda Centro,2492.95
2023-02-27,Mujer,Tienda Oriente,1991.5
2023-02-27,Mujer,Tienda Poniente,2292.5
2023-02-27,Niños,Tienda Norte,884.92
2023-02-27,Niños,Tienda Sur,526.48
2023-02-27,Niños,Tienda Centro,681.1
2023-02-27,Niños,Tienda Oriente,589.16
2023-02-27,Niños,Tienda Poniente,673.46
2023-02-27,Calzado,Tienda Norte,1009.24
2023-02-27,Calzado,Tienda Sur,596.07
2023-02-27,Calzado,Tienda Centro,921.79
2023-02-27,Calzado,Tienda Oriente,704.22
2023-02-27,Calzado,Tienda Poniente,782.69
2023-02-27,Hombre,Tienda Norte,930.96
2023-02-27,Hombre,Tienda Sur,599.53
2023-02-27,Hombre,Tienda Centro,796.68
2023-02-27,Hombre,Tienda Oriente,634.2
2023-02-27,Hombre,Tienda Poniente,737.99
2023-02-27,Accesorios,Tienda Norte,88.56
2023-02-27,Accesorios,Tienda Sur,75.0
2023-02-27,Accesorios,Tienda Centro,75.0
2023-02-27,Accesorios,Tienda Oriente,75.0
2023-02-27,Accesorios,Tienda Poniente,75.0
2023-02-28,Mujer,Tienda Norte,2937.24
2023-02-28,Mujer,Tienda Sur,1875.72
2023-02-28,Mujer,Tienda Centro,2541.91
2023-02-28,Mujer,Tienda Oriente,2295.6
2023-02-28,Mujer,Tienda Poniente,2426.29
2023-02-28,Niños,Tienda Norte,851.26
2023-02-28,Niños,Tienda Sur,564.78
2023-02-28,Niños,Tienda Centro,785.85
2023-02-28,Niños,Tienda Oriente,619.46
2023-02-28,Niños,Tienda Poniente,661.06
2023-02-28,Calzado,Tienda Norte,1064.77
2023-02-28,Calzado,Tienda Sur,663.67
2023-02-28,Calzado,Tienda Centro,931.04
2023-02-28,Calzado,Tienda Oriente,743.9
2023-02-28,Calzado,Tienda Poniente,872.46
2023-02-28,Hombre,Tienda Norte,945.64
2023-02-28,Hombre,Tienda Sur,561.42
2023-02-28,Hombre,Tienda Centro,807.76
2023-02-28,Hombre,Tienda Oriente,722.56
2023-02-28,Hombre,Tienda Poniente,739.78
2023-02-28,Accesorios,Tienda Norte,94.12
2023-02-28,Accesorios,Tienda Sur,75.0
2023-02-28,Accesorios,Tienda Centro,75.0
2023-02-28,Accesorios,Tienda Oriente,75.0
2023-02-28,Accesorios,Tienda Poniente,75.0
2023-03-01,Mujer,Tienda Norte,2989.29
2023-03-01,Mujer,Tienda Sur,2132.48
2023-03-01,Mujer,Tienda Centro,2550.57
2023-03-01,Mujer,Tienda Oriente,2241.92
2023-03-01,Mujer,Tienda Poniente,2571.34
2023-03-01,Niños,Tienda Norte,917.4
2023-03-01,Niños,Tienda Sur,543.14
2023-03-01,Niños,Tienda Centro,770.82
2023-03-01,Niños,Tienda Oriente,647.93
2023-03-01,Niños,Tienda Poniente,735.43
2023-03-01,Calzado,Tienda Norte,1119.41
2023-03-01,Calzado,Tienda Sur,646.24
2023-03-01,Calzado,Tienda Centro,946.61
2023-03-01,Calzado,Tienda Oriente,750.94
2023-03-01,Calzado,Tienda Poniente,779.16
2023-03-01,Hombre,Tienda Norte,972.08
2023-03-01,Hombre,Tienda Sur,578.91
2023-03-01,Hombre,Tienda Centro,868.89
2023-03-01,Hombre,Tienda Oriente,750.99
2023-03-01,Hombre,Tienda Poniente,831.63
2023-03-01,Accesorios,Tienda Norte,84.71
2023-03-01,Accesorios,Tienda Sur,75.0
2023-03-01,Accesorios,Tienda Centro,75.62
2023-03-01,Accesorios,Tienda Oriente,75.0
2023-03-01,Accesorios,Tienda Poniente,75.0
2023-03-02,Mujer,Tienda Norte,3019.73
2023-03-02,Mujer,Tienda Sur,2052.04
2023-03-02,Mujer,Tienda Centro,2559.15
2023-03-02,Mujer,Tienda Oriente,2058.79
2023-03-02,Mujer,Tienda Poniente,2349.93
2023-03-02,Niños,Tienda Norte,912.73
2023-03-02,Niños,Tienda Sur,523.01
2023-03-02,Niños,Tienda Centro,744.81
2023-03-02,Niños,Tienda Oriente,584.45
2023-03-02,Niños,Tienda Poniente,676.2
2023-03-02,Calzado,Tienda Norte,1167.54
2023-03-02,Calzado,Tienda Sur,685.27
2023-03-02,Calzado,Tienda Centro,908.68
2023-03-02,Calzado,Tienda Oriente,715.8
2023-03-02,Calzado,Tienda Poniente,818.07
2023-03-02,Hombre,Tienda Norte,1012.19
2023-03-02,Hombre,Tienda Sur,580.56
2023-03-02,Hombre,Tienda Centro,870.9
2023-03-02,Hombre,Tienda Oriente,629.16
2023-03-02,Hombre,Tienda Poniente,734.62
2023-03-02,Accesorios,Tienda Norte,90.28
2023-03-02,Accesorios,Tienda Sur,75.0
2023-03-02,Accesorios,Tienda Centro,75.0
2023-03-02,Accesorios,Tienda Oriente,75.0
2023-03-02,Accesorios,Tienda Poniente,75.0
2023-03-03,Mujer,Tienda Norte,2837.35
2023-03-03,Mujer,Tienda Sur,1828.26
2023-03-03,Mujer,Tienda Centro,2062.73
2023-03-03,Mujer,Tienda Oriente,1802.41
2023-03-03,Mujer,Tienda Poniente,2142.02
2023-03-03,Niños,Tienda Norte,1007.03
2023-03-03,Niños,Tienda Sur,592.76
2023-03-03,Niños,Tienda Centro,841.83
2023-03-03,Niños,Tienda Oriente,657.3
2023-03-03,Niños,Tienda Poniente,758.77
2023-03-03,Calzado,Tienda Norte,974.74
2023-03-03,Calzado,Tienda Sur,631.76
2023-03-03,Calzado,Tienda Centro,882.24
2023-03-03,Calzado,Tienda Oriente,749.86
2023-03-03,Calzado,Tienda Poniente,756.76
2023-03-03,Hombre,Tienda Norte,897.03
2023-03-03,Hombre,Tienda Sur,561.62
2023-03-03,Hombre,Tienda Centro,759.85
2023-03-03,Hombre,Tienda Oriente,628.87
2023-03-03,Hombre,Tienda Poniente,649.19
2023-03-03,Accesorios,Tienda Norte,80.29
2023-03-03,Accesorios,Tienda Sur,75.0
2023-03-03,Accesorios,Tienda Centro,75.0
2023-03-03,Accesorios,Tienda Oriente,75.0
2023-03-03,Accesorios,Tienda Poniente,75.0
2023-03-04,Mujer,Tienda Norte,2733.21
2023-03-04,Mujer,Tienda Sur,1788.36
2023-03-04,Mujer,Tienda Centro,2359.54
2023-03-04,Mujer,Tienda Oriente,1747.25
2023-03-04,Mujer,Tienda Poniente,2005.26
2023-03-04,Niños,Tienda Norte,1002.88
2023-03-04,Niños,Tienda Sur,573.0
2023-03-04,Niños,Tienda Centro,774.94
2023-03-04,Niños,Tienda Oriente,663.75
2023-03-04,Niños,Tienda Poniente,737.58
2023-03-04,Calzado,Tienda Norte,928.42
2023-03-04,Calzado,Tienda Sur,591.4
2023-03-04,Calzado,Tienda Centro,807.05
2023-03-04,Calzado,Tienda Oriente,590.81
2023-03-04,Calzado,Tienda Poniente,769.57
2023-03-04,Hombre,Tienda Norte,841.47
2023-03-04,Hombre,Tienda Sur,573.37
2023-03-04,Hombre,Tienda Centro,699.78
2023-03-04,Hombre,Tienda Oriente,559.87
2023-03-04,Hombre,Tienda Poniente,712.88
2023-03-04,Accesorios,Tienda Norte,75.0
2023-03-04,Accesorios,Tienda Sur,75.0
2023-03-04,Accesorios,Tienda Centro,75.0
2023-03-04,Accesorios,Tienda Oriente,75.0
2023-03-04,Accesorios,Tienda Poniente,75.0
2023-03-05,Mujer,Tienda Norte,2826.15
2023-03-05,Mujer,Tienda Sur,1707.64
2023-03-05,Mujer,Tienda Centro,2515.6
2023-03-05,Mujer,Tienda Oriente,1993.73
2023-03-05,Mujer,Tienda Poniente,2467.48
2023-03-05,Niños,Tienda Norte,906.87
2023-03-05,Niños,Tienda Sur,605.14
2023-03-05,Niños,Tienda Centro,790.43
2023-03-05,Niños,Tienda Oriente,719.14
2023-03-05,Niños,Tienda Poniente,786.98
2023-03-05,Calzado,Tienda Norte,1029.74
2023-03-05,Calzado,Tienda Sur,588.88
2023-03-05,Calzado,Tienda Centro,811.0
2023-03-05,Calzado,Tienda Oriente,621.26
2023-03-05,Calzado,Tienda Poniente,827.05
2023-03-05,Hombre,Tienda Norte,913.32
2023-03-05,Hombre,Tienda Sur,541.86
2023-03-05,Hombre,Tienda Centro,788.16
2023-03-05,Hombre,Tienda Oriente,639.47
2023-03-05,Hombre,Tienda Poniente,717.88
2023-03-05,Accesorios,Tienda Norte,75.0
2023-03-05,Accesorios,Tienda Sur,75.0
2023-03-05,Accesorios,Tienda Centro,75.0
2023-03-05,Accesorios,Tienda Oriente,75.0
2023-03-05,Accesorios,Tienda Poniente,75.0
2023-03-06,Mujer,Tienda Norte,2840.83
2023-03-06,Mujer,Tienda Sur,1841.86
2023-03-06,Mujer,Tienda Centro,2768.19
2023-03-06,Mujer,Tienda Oriente,2124.48
2023-03-06,Mujer,Tienda Poniente,2378.95
2023-03-06,Niños,Tienda Norte,580.55
2023-03-06,Niños,Tienda Sur,369.93
2023-03-06,Niños,Tienda Centro,531.59
2023-03-06,Niños,Tienda Oriente,404.2
2023-03-06,Niños,Tienda Poniente,471.59
2023-03-06,Calzado,Tienda Norte,1014.38
2023-03-06,Calzado,Tienda Sur,667.11
2023-03-06,Calzado,Tienda Centro,929.91
2023-03-06,Calzado,Tienda Oriente,706.32
2023-03-06,Calzado,Tienda Poniente,852.47
2023-03-06,Hombre,Tienda Norte,918.56
2023-03-06,Hombre,Tienda Sur,561.86
2023-03-06,Hombre,Tienda Centro,801.57
2023-03-06,Hombre,Tienda Oriente,712.92
2023-03-06,Hombre,Tienda Poniente,738.89
2023-03-06,Accesorios,Tienda Norte,85.56
2023-03-06,Accesorios,Tienda Sur,75.0
2023-03-06,Accesorios,Tienda Centro,75.0
2023-03-06,Accesorios,Tienda Oriente,75.0
2023-03-06,Accesorios,Tienda Poniente,75.0
2023-03-07,Mujer,Tienda Norte,3262.9
2023-03-07,Mujer,Tienda Sur,1935.86
2023-03-07,Mujer,Tienda Centro,2830.72
2023-03-07,Mujer,Tienda Oriente,2162.63
2023-03-07,Mujer,Tienda Poniente,2403.39
2023-03-07,Niños,Tienda Norte,648.61
2023-03-07,Niños,Tienda Sur,368.15
2023-03-07,Niños,Tienda Centro,486.92
2023-03-07,Niños,Tienda Oriente,449.48
2023-03-07,Niños,Tienda Poniente,481.57
2023-03-07,Calzado,Tienda Norte,1015.12
2023-03-07,Calzado,Tienda Sur,689.35
2023-03-07,Calzado,Tienda Centro,929.81
2023-03-07,Calzado,Tienda Oriente,831.48
2023-03-07,Calzado,Tienda Poniente,833.39
2023-03-07,Hombre,Tienda Norte,978.28
2023-03-07,Hombre,Tienda Sur,593.37
2023-03-07,Hombre,Tienda Centro,810.69
2023-03-07,Hombre,Tienda Oriente,673.73
2023-03-07,Hombre,Tienda Poniente,724.46
2023-03-07,Accesorios,Tienda Norte,83.12
2023-03-07,Accesorios,Tienda Sur,75.0
2023-03-07,Accesorios,Tienda Centro,75.0
2023-03-07,Accesorios,Tienda Oriente,75.0
2023-03-07,Accesorios,Tienda Poniente,75.0
2023-03-08,Mujer,Tienda Norte,3107.94
2023-03-08,Mujer,Tienda Sur,1867.82
2023-03-08,Mujer,Tienda Centro,2761.54
2023-03-08,Mujer,Tienda Oriente,2210.61
2023-03-08,Mujer,Tienda Poniente,2416.67
2023-03-08,Niños,Tienda Norte,612.56
2023-03-08,Niños,Tienda Sur,410.08
2023-03-08,Niños,Tienda Centro,533.9
2023-03-08,Niños,Tienda Oriente,441.09
2023-03-08,Niños,Tienda Poniente,428.49
2023-03-08,Calzado,Tienda Norte,1104.24
2023-03-08,Calzado,Tienda Sur,635.14
2023-03-08,Calzado,Tienda Centro,943.51
2023-03-08,Calzado,Tienda Oriente,798.28
2023-03-08,Calzado,Tienda Poniente,848.66
2023-03-08,Hombre,Tienda Norte,1040.65
2023-03-08,Hombre,Tienda Sur,599.94
2023-03-08,Hombre,Tienda Centro,882.62
2023-03-08,Hombre,Tienda Oriente,659.26
2023-03-08,Hombre,Tienda Poniente,774.9
2023-03-08,Accesorios,Tienda Norte,89.82
2023-03-08,Accesorios,Tienda Sur,75.0
2023-03-08,Accesorios,Tienda Centro,75.0
2023-03-08,Accesorios,Tienda Oriente,75.0
2023-03-08,Accesorios,Tienda Poniente,75.0
2023-03-09,Mujer,Tienda Norte,3030.25
2023-03-09,Mujer,Tienda Sur,1674.41
2023-03-09,Mujer,Tienda Centro,2815.76
2023-03-09,Mujer,Tienda Oriente,2105.47
2023-03-09,Mujer,Tienda Poniente,2256.23
2023-03-09,Niños,Tienda Norte,638.0
2023-03-09,Niños,Tienda Sur,391.24
2023-03-09,Niños,Tienda Centro,513.0
2023-03-09,Niños,Tienda Oriente,391.78
2023-03-09,Niños,Tienda Poniente,472.62
2023-03-09,Calzado,Tienda Norte,1067.15
2023-03-09,Calzado,Tienda Sur,640.63
2023-03-09,Calzado,Tienda Centro,969.95
2023-03-09,Calzado,Tienda Oriente,689.05
2023-03-09,Calzado,Tienda Poniente,864.35
2023-03-09,Hombre,Tienda Norte,1003.47
2023-03-09,Hombre,Tienda Sur,659.3
2023-03-09,Hombre,Tienda Centro,844.25
2023-03-09,Hombre,Tienda Oriente,620.36
2023-03-09,Hombre,Tienda Poniente,729.39
2023-03-09,Accesorios,Tienda Norte,85.51
2023-03-09,Accesorios,Tienda Sur,75.0
2023-03-09,Accesorios,Tienda Centro,75.22
2023-03-09,Accesorios,Tienda Oriente,75.0
2023-03-09,Accesorios,Tienda Poniente,75.0
2023-03-10,Mujer,Tienda Norte,3041.63
2023-03-10,Mujer,Tienda Sur,1919.11
2023-03-10,Mujer,Tienda Centro,2674.73
2023-03-10,Mujer,Tienda Oriente,1979.57
2023-03-10,Mujer,Tienda Poniente,2352.88
2023-03-10,Niños,Tienda Norte,613.28
2023-03-10,Niños,Tienda Sur,369.13
2023-03-10,Niños,Tienda Centro,497.05
2023-03-10,Niños,Tienda Oriente,408.57
2023-03-10,Niños,Tienda Poniente,421.41
2023-03-10,Calzado,Tienda Norte,964.36
2023-03-10,Calzado,Tienda Sur,664.56
2023-03-10,Calzado,Tienda Centro,860.26
2023-03-10,Calzado,Tienda Oriente,714.35
2023-03-10,Calzado,Tienda Poniente,773.58
2023-03-10,Hombre,Tienda Norte,910.13
2023-03-10,Hombre,Tienda Sur,576.5
2023-03-10,Hombre,Tienda Centro,747.41
2023-03-10,Hombre,Tienda Oriente,643.72
2023-03-10,Hombre,Tienda Poniente,721.07
2023-03-10,Accesorios,Tienda Norte,80.04
2023-03-10,Accesorios,Tienda Sur,75.0
2023-03-10,Accesorios,Tienda Centro,75.0
2023-03-10,Accesorios,Tienda Oriente,75.0
2023-03-10,Accesorios,Tienda Poniente,75.0
2023-03-11,Mujer,Tienda Norte,2968.02
2023-03-11,Mujer,Tienda Sur,1798.01
2023-03-11,Mujer,Tienda Centro,2070.6
2023-03-11,Mujer,Tienda Oriente,1869.65
2023-03-11,Mujer,Tienda Poniente,2090.31
2023-03-11,Niños,Tienda Norte,567.65
2023-03-11,Niños,Tienda Sur,339.77
2023-03-11,Niños,Tienda Centro,473.52
2023-03-11,Niños,Tienda Oriente,390.35
2023-03-11,Niños,Tienda Poniente,402.83
2023-03-11,Calzado,Tienda Norte,958.98
2023-03-11,Calzado,Tienda Sur,576.2
2023-03-11,Calzado,Tienda Centro,834.63
2023-03-11,Calzado,Tienda Oriente,684.56
2023-03-11,Calzado,Tienda Poniente,771.24
2023-03-11,Hombre,Tienda Norte,861.15
2023-03-11,Hombre,Tienda Sur,572.82
2023-03-11,Hombre,Tienda Centro,788.02
2023-03-11,Hombre,Tienda Oriente,663.33
2023-03-11,Hombre,Tienda Poniente,709.63
2023-03-11,Accesorios,Tienda Norte,78.01
2023-03-11,Accesorios,Tienda Sur,75.0
2023-03-11,Accesorios,Tienda Centro,75.0
2023-03-11,Accesorios,Tienda Oriente,75.0
2023-03-11,Accesorios,Tienda Poniente,75.0
2023-03-12,Mujer,Tienda Norte,3081.12
2023-03-12,Mujer,Tienda Sur,1917.38
2023-03-12,Mujer,Tienda Centro,2416.24
2023-03-12,Mujer,Tienda Oriente,2003.74
2023-03-12,Mujer,Tienda Poniente,2235.87
2023-03-12,Niños,Tienda Norte,556.55
2023-03-12,Niños,Tienda Sur,352.5
2023-03-12,Niños,Tienda Centro,468.3
2023-03-12,Niños,Tienda Oriente,381.84
2023-03-12,Niños,Tienda Poniente,463.57
2023-03-12,Calzado,Tienda Norte,1019.42
2023-03-12,Calzado,Tienda Sur,624.48
2023-03-12,Calzado,Tienda Centro,891.45
2023-03-12,Calzado,Tienda Oriente,705.28
2023-03-12,Calzado,Tienda Poniente,788.81
2023-03-12,Hombre,Tienda Norte,904.81
2023-03-12,Hombre,Tienda Sur,526.44
2023-03-12,Hombre,Tienda Centro,766.79
2023-03-12,Hombre,Tienda Oriente,594.71
2023-03-12,Hombre,Tienda Poniente,704.99
2023-03-12,Accesorios,Tienda Norte,75.0
2023-03-12,Accesorios,Tienda Sur,75.0
2023-03-12,Accesorios,Tienda Centro,75.0
2023-03-12,Accesorios,Tienda Oriente,75.0
2023-03-12,Accesorios,Tienda Poniente,75.0
2023-03-13,Mujer,Tienda Norte,3080.97
2023-03-13,Mujer,Tienda Sur,1699.62
2023-03-13,Mujer,Tienda Centro,2435.42
2023-03-13,Mujer,Tienda Oriente,2080.57
2023-03-13,Mujer,Tienda Poniente,2362.66
2023-03-13,Niños,Tienda Norte,588.58
2023-03-13,Niños,Tienda Sur,347.31
2023-03-13,Niños,Tienda Centro,502.74
2023-03-13,Niños,Tienda Oriente,400.7
2023-03-13,Niños,Tienda Poniente,432.85
2023-03-13,Calzado,Tienda Norte,1089.12
2023-03-13,Calzado,Tienda Sur,654.44
2023-03-13,Calzado,Tienda Centro,956.45
2023-03-13,Calzado,Tienda Oriente,765.07
2023-03-13,Calzado,Tienda Poniente,852.61
2023-03-13,Hombre,Tienda Norte,976.75
2023-03-13,Hombre,Tienda Sur,570.45
2023-03-13,Hombre,Tienda Centro,781.1
2023-03-13,Hombre,Tienda Oriente,623.27
2023-03-13,Hombre,Tienda Poniente,835.26
2023-03-13,Accesorios,Tienda Norte,79.47
2023-03-13,Accesorios,Tienda Sur,75.0
2023-03-13,Accesorios,Tienda Centro,75.0
2023-03-13,Accesorios,Tienda Oriente,75.0
2023-03-13,Accesorios,Tienda Poniente,75.0
2023-03-14,Mujer,Tienda Norte,2949.08
2023-03-14,Mujer,Tienda Sur,1886.57
2023-03-14,Mujer,Tienda Centro,2549.54
2023-03-14,Mujer,Tienda Oriente,2203.23
2023-03-14,Mujer,Tienda Poniente,2390.58
2023-03-14,Niños,Tienda Norte,606.7
2023-03-14,Niños,Tienda Sur,387.89
2023-03-14,Niños,Tienda Centro,515.67
2023-03-14,Niños,Tienda Oriente,449.35
2023-03-14,Niños,Tienda Poniente,472.75
2023-03-14,Calzado,Tienda Norte,1145.99
2023-03-14,Calzado,Tienda Sur,659.86
2023-03-14,Calzado,Tienda Centro,987.05
2023-03-14,Calzado,Tienda Oriente,772.63
2023-03-14,Calzado,Tienda Poniente,888.25
2023-03-14,Hombre,Tienda Norte,1032.57
2023-03-14,Hombre,Tienda Sur,622.21
2023-03-14,Hombre,Tienda Centro,869.65
2023-03-14,Hombre,Tienda Oriente,693.73
2023-03-14,Hombre,Tienda Poniente,827.63
2023-03-14,Accesorios,Tienda Norte,91.72
2023-03-14,Accesorios,Tienda Sur,75.0
2023-03-14,Accesorios,Tienda Centro,75.0
2023-03-14,Accesorios,Tienda Oriente,75.0
2023-03-14,Accesorios,Tienda Poniente,75.0
2023-03-15,Mujer,Tienda Norte,3214.52
2023-03-15,Mujer,Tienda Sur,2035.31
2023-03-15,Mujer,Tienda Centro,2646.11
2023-03-15,Mujer,Tienda Oriente,2357.36
2023-03-15,Mujer,Tienda Poniente,2498.33
2023-03-15,Niños,Tienda Norte,581.37
2023-03-15,Niños,Tienda Sur,382.52
2023-03-15,Niños,Tienda Centro,479.26
2023-03-15,Niños,Tienda Oriente,425.33
2023-03-15,Niños,Tienda Poniente,476.67
2023-03-15,Calzado,Tienda Norte,1123.26
2023-03-15,Calzado,Tienda Sur,699.58
2023-03-15,Calzado,Tienda Centro,959.16
2023-03-15,Calzado,Tienda Oriente,778.19
